datetime_utc,value,parameter,unit,sensor_id,location_name,city,country
2016-02-14 09:00:00+00:00,14.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 09:00:00+00:00,40.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 09:00:00+00:00,445.0,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 09:00:00+00:00,340.54,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 09:00:00+00:00,20.49,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 09:00:00+00:00,38.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 09:00:00+00:00,694.9,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 09:00:00+00:00,303.9,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 09:00:00+00:00,351.8,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 09:00:00+00:00,12.9,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 09:00:00+00:00,15.88,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 09:00:00+00:00,26.8416666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 09:00:00+00:00,25.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 09:00:00+00:00,440.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 09:00:00+00:00,800.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 09:00:00+00:00,397.5,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 09:00:00+00:00,11.83,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 09:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 09:05:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 09:25:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 09:30:00+00:00,650.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 09:30:00+00:00,850.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 09:35:00+00:00,700.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 09:45:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 09:50:00+00:00,700.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 10:00:00+00:00,34.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 10:00:00+00:00,448.8,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 10:00:00+00:00,13.42,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 10:00:00+00:00,261.34,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 10:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 10:00:00+00:00,261.0,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 10:00:00+00:00,431.9,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 10:00:00+00:00,596.2,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 10:00:00+00:00,156.1,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-14 10:00:00+00:00,20.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 10:00:00+00:00,26.6125,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 10:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 10:00:00+00:00,634.2,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 10:00:00+00:00,23.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 10:00:00+00:00,350.7,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 10:00:00+00:00,337.8,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 10:00:00+00:00,794.2,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 10:00:00+00:00,17.43,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 10:00:00+00:00,18.79,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 10:00:00+00:00,3.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 10:00:00+00:00,7.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 10:00:00+00:00,476.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 10:00:00+00:00,11.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 10:00:00+00:00,17.5652173913043,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 10:00:00+00:00,313.9,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 10:00:00+00:00,1024.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 10:00:00+00:00,770.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 10:00:00+00:00,40.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 10:00:00+00:00,13.25,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 10:00:00+00:00,474.4,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 10:00:00+00:00,11.7,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 10:00:00+00:00,543.0,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 10:00:00+00:00,52.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 10:00:00+00:00,289.4,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 10:00:00+00:00,41.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 10:05:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 10:20:00+00:00,900.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 10:25:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 10:30:00+00:00,1533.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 10:30:00+00:00,1097.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 10:40:00+00:00,1000.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 10:45:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 11:00:00+00:00,578.1,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 11:00:00+00:00,8.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 11:00:00+00:00,17.4545454545455,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 11:00:00+00:00,1264.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 11:00:00+00:00,24.1,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 11:00:00+00:00,5.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 11:00:00+00:00,322.8,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 11:00:00+00:00,13.3,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 11:00:00+00:00,334.7,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 11:00:00+00:00,376.7,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 11:00:00+00:00,33.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 11:00:00+00:00,284.3,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 11:00:00+00:00,558.3,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 11:00:00+00:00,475.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 11:00:00+00:00,56.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 11:00:00+00:00,280.8,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 11:00:00+00:00,39.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 11:00:00+00:00,13.9,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 11:00:00+00:00,18.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 11:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 11:00:00+00:00,26.3208333333333,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 11:00:00+00:00,30.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 11:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 11:00:00+00:00,1615.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 11:00:00+00:00,21.73,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 11:00:00+00:00,348.6,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 11:00:00+00:00,5.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 11:00:00+00:00,21.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 11:00:00+00:00,309.2,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 11:00:00+00:00,294.7,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 11:00:00+00:00,569.2,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 11:00:00+00:00,13.39,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 11:00:00+00:00,-999.0,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 11:00:00+00:00,563.0,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 11:05:00+00:00,1000.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 11:10:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 11:20:00+00:00,900.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 11:25:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 11:30:00+00:00,1158.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 11:30:00+00:00,1532.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 11:40:00+00:00,1000.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 11:45:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 11:55:00+00:00,800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 12:00:00+00:00,301.7,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 12:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 12:00:00+00:00,475.0,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 12:00:00+00:00,1100.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 12:00:00+00:00,17.3809523809524,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 12:00:00+00:00,310.2,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 12:00:00+00:00,23.8,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 12:00:00+00:00,48.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 12:00:00+00:00,27.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 12:00:00+00:00,18.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 12:00:00+00:00,25.925,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 12:00:00+00:00,44.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 12:00:00+00:00,39.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 12:00:00+00:00,486.6,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 12:00:00+00:00,23.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 12:00:00+00:00,457.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 12:00:00+00:00,521.5,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 12:00:00+00:00,11.7,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 12:00:00+00:00,-999.0,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 12:00:00+00:00,9.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 12:00:00+00:00,13.73,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 12:00:00+00:00,1065.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 12:00:00+00:00,13.76,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 12:00:00+00:00,7.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 12:00:00+00:00,400.2,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 12:00:00+00:00,362.0,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 12:00:00+00:00,12.94,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 12:00:00+00:00,1565.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 12:00:00+00:00,582.7,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 12:00:00+00:00,591.97,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 12:00:00+00:00,285.59,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 12:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 12:00:00+00:00,287.1,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 12:00:00+00:00,4.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 12:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 12:25:00+00:00,1100.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 12:30:00+00:00,1208.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 12:30:00+00:00,1365.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 12:40:00+00:00,1400.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 12:45:00+00:00,1200.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 13:00:00+00:00,528.0,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 13:00:00+00:00,594.2,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 13:00:00+00:00,3.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 13:00:00+00:00,281.0,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 13:00:00+00:00,21.68,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 13:00:00+00:00,8.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 13:00:00+00:00,-999.0,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 13:00:00+00:00,486.0,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 13:00:00+00:00,385.3,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 13:00:00+00:00,299.6,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 13:00:00+00:00,28.58,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 13:00:00+00:00,1369.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 13:00:00+00:00,12.4,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 13:00:00+00:00,25.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 13:00:00+00:00,1535.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 13:00:00+00:00,323.2,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 13:00:00+00:00,358.9,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 13:00:00+00:00,475.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 13:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 13:00:00+00:00,56.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 13:00:00+00:00,1400.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 13:00:00+00:00,297.5,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 13:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 13:00:00+00:00,422.8,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 13:00:00+00:00,25.2416666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 13:00:00+00:00,16.695652173913,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 13:00:00+00:00,34.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 13:00:00+00:00,53.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 13:00:00+00:00,15.12,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 13:00:00+00:00,12.21,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 13:00:00+00:00,26.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 13:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 13:00:00+00:00,7.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 13:00:00+00:00,736.14,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 13:00:00+00:00,14.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 13:05:00+00:00,1300.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 13:20:00+00:00,1800.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 13:25:00+00:00,1800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 13:30:00+00:00,1639.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 13:30:00+00:00,1986.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 13:45:00+00:00,1800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 14:00:00+00:00,60.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 14:00:00+00:00,15.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 14:00:00+00:00,582.7,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 14:00:00+00:00,32.11,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 14:00:00+00:00,25.0916666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 14:00:00+00:00,312.9,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 14:00:00+00:00,1757.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 14:00:00+00:00,44.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 14:00:00+00:00,17.8,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 14:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 14:00:00+00:00,6.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 14:00:00+00:00,1875.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 14:00:00+00:00,54.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 14:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 14:00:00+00:00,288.7,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 14:00:00+00:00,716.47,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 14:00:00+00:00,537.9,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 14:00:00+00:00,16.6086956521739,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 14:00:00+00:00,15.16,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 14:00:00+00:00,10.94,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 14:00:00+00:00,7.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 14:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 14:00:00+00:00,445.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 14:00:00+00:00,256.3,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 14:00:00+00:00,411.9,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 14:00:00+00:00,27.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 14:00:00+00:00,522.5,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 14:00:00+00:00,17.49,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 14:00:00+00:00,278.61,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 14:00:00+00:00,431.5,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 14:00:00+00:00,7.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 14:00:00+00:00,23.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 14:00:00+00:00,385.9,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 14:00:00+00:00,371.4,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 14:00:00+00:00,2100.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 14:10:00+00:00,2100.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 14:20:00+00:00,2300.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 14:20:00+00:00,1300.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 14:30:00+00:00,2405.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 14:30:00+00:00,2106.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 14:45:00+00:00,1300.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 14:45:00+00:00,2800.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 14:55:00+00:00,1200.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
2016-02-14 15:00:00+00:00,15.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-14 15:00:00+00:00,379.1,co,µg/m³,223,Escuela E-10,Unknown,CL
2016-02-14 15:00:00+00:00,811.26,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-14 15:00:00+00:00,36.15,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-14 15:00:00+00:00,505.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-14 15:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-14 15:00:00+00:00,43.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-14 15:00:00+00:00,261.5,co,µg/m³,1410,Concón,Unknown,CL
2016-02-14 15:00:00+00:00,2313.0,co,µg/m³,68,Amgalan,Unknown,MN
2016-02-14 15:00:00+00:00,298.87,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-14 15:00:00+00:00,415.8,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-14 15:00:00+00:00,318.8,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-14 15:00:00+00:00,24.8791666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-14 15:00:00+00:00,571.3,co,µg/m³,209,Los Vientos,Unknown,CL
2016-02-14 15:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-14 15:00:00+00:00,16.6086956521739,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-14 15:00:00+00:00,16.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-14 15:00:00+00:00,26.21,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-14 15:00:00+00:00,23.7,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-14 15:00:00+00:00,10.85,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-14 15:00:00+00:00,64.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-14 15:00:00+00:00,820.8,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-14 15:00:00+00:00,27.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-14 15:00:00+00:00,16.21,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-14 15:00:00+00:00,7.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-14 15:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-14 15:00:00+00:00,221.6,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-14 15:00:00+00:00,382.9,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-14 15:00:00+00:00,27.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-14 15:00:00+00:00,53.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-14 15:00:00+00:00,3151.0,co,µg/m³,5136,MNB,Unknown,MN
2016-02-14 15:00:00+00:00,7.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-14 15:00:00+00:00,500.9,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-14 15:00:00+00:00,401.1,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-14 15:05:00+00:00,2600.0,co,µg/m³,392,"R K Puram, Delhi - DPCC",Unknown,IN
2016-02-14 15:20:00+00:00,1200.0,co,µg/m³,398,"Punjabi Bagh, Delhi - DPCC",Unknown,IN
