value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-02-11T11:00:00Z,2016-02-11T08:00:00-03:00,2016-02-11T12:00:00Z,2016-02-11T09:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-11T11:00:00Z,2016-02-11T08:00:00-03:00,2016-02-11T12:00:00Z,2016-02-11T09:00:00-03:00
15.97,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-04T13:00:00Z,2016-03-04T10:00:00-03:00,2016-03-04T14:00:00Z,2016-03-04T11:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-04T13:00:00Z,2016-03-04T10:00:00-03:00,2016-03-04T14:00:00Z,2016-03-04T11:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T16:00:00Z,2016-03-10T13:00:00-03:00,2016-03-10T17:00:00Z,2016-03-10T14:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T16:00:00Z,2016-03-10T13:00:00-03:00,2016-03-10T17:00:00Z,2016-03-10T14:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T17:00:00Z,2016-03-10T14:00:00-03:00,2016-03-10T18:00:00Z,2016-03-10T15:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T17:00:00Z,2016-03-10T14:00:00-03:00,2016-03-10T18:00:00Z,2016-03-10T15:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T18:00:00Z,2016-03-10T15:00:00-03:00,2016-03-10T19:00:00Z,2016-03-10T16:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T18:00:00Z,2016-03-10T15:00:00-03:00,2016-03-10T19:00:00Z,2016-03-10T16:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T19:00:00Z,2016-03-10T16:00:00-03:00,2016-03-10T20:00:00Z,2016-03-10T17:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T19:00:00Z,2016-03-10T16:00:00-03:00,2016-03-10T20:00:00Z,2016-03-10T17:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T20:00:00Z,2016-03-10T17:00:00-03:00,2016-03-10T21:00:00Z,2016-03-10T18:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T20:00:00Z,2016-03-10T17:00:00-03:00,2016-03-10T21:00:00Z,2016-03-10T18:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T21:00:00Z,2016-03-10T18:00:00-03:00,2016-03-10T22:00:00Z,2016-03-10T19:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T21:00:00Z,2016-03-10T18:00:00-03:00,2016-03-10T22:00:00Z,2016-03-10T19:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T22:00:00Z,2016-03-10T19:00:00-03:00,2016-03-10T23:00:00Z,2016-03-10T20:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T22:00:00Z,2016-03-10T19:00:00-03:00,2016-03-10T23:00:00Z,2016-03-10T20:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-10T23:00:00Z,2016-03-10T20:00:00-03:00,2016-03-11T00:00:00Z,2016-03-10T21:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-10T23:00:00Z,2016-03-10T20:00:00-03:00,2016-03-11T00:00:00Z,2016-03-10T21:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-11T00:00:00Z,2016-03-10T21:00:00-03:00,2016-03-11T01:00:00Z,2016-03-10T22:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-11T00:00:00Z,2016-03-10T21:00:00-03:00,2016-03-11T01:00:00Z,2016-03-10T22:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-11T01:00:00Z,2016-03-10T22:00:00-03:00,2016-03-11T02:00:00Z,2016-03-10T23:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-11T01:00:00Z,2016-03-10T22:00:00-03:00,2016-03-11T02:00:00Z,2016-03-10T23:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-11T02:00:00Z,2016-03-10T23:00:00-03:00,2016-03-11T03:00:00Z,2016-03-11T00:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-11T02:00:00Z,2016-03-10T23:00:00-03:00,2016-03-11T03:00:00Z,2016-03-11T00:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T17:00:00Z,2016-03-18T14:00:00-03:00,2016-03-18T18:00:00Z,2016-03-18T15:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T17:00:00Z,2016-03-18T14:00:00-03:00,2016-03-18T18:00:00Z,2016-03-18T15:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T18:00:00Z,2016-03-18T15:00:00-03:00,2016-03-18T19:00:00Z,2016-03-18T16:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T18:00:00Z,2016-03-18T15:00:00-03:00,2016-03-18T19:00:00Z,2016-03-18T16:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T19:00:00Z,2016-03-18T16:00:00-03:00,2016-03-18T20:00:00Z,2016-03-18T17:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T19:00:00Z,2016-03-18T16:00:00-03:00,2016-03-18T20:00:00Z,2016-03-18T17:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T20:00:00Z,2016-03-18T17:00:00-03:00,2016-03-18T21:00:00Z,2016-03-18T18:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T20:00:00Z,2016-03-18T17:00:00-03:00,2016-03-18T21:00:00Z,2016-03-18T18:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T21:00:00Z,2016-03-18T18:00:00-03:00,2016-03-18T22:00:00Z,2016-03-18T19:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T21:00:00Z,2016-03-18T18:00:00-03:00,2016-03-18T22:00:00Z,2016-03-18T19:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T22:00:00Z,2016-03-18T19:00:00-03:00,2016-03-18T23:00:00Z,2016-03-18T20:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T22:00:00Z,2016-03-18T19:00:00-03:00,2016-03-18T23:00:00Z,2016-03-18T20:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-18T23:00:00Z,2016-03-18T20:00:00-03:00,2016-03-19T00:00:00Z,2016-03-18T21:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-18T23:00:00Z,2016-03-18T20:00:00-03:00,2016-03-19T00:00:00Z,2016-03-18T21:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-19T00:00:00Z,2016-03-18T21:00:00-03:00,2016-03-19T01:00:00Z,2016-03-18T22:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-19T00:00:00Z,2016-03-18T21:00:00-03:00,2016-03-19T01:00:00Z,2016-03-18T22:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-19T01:00:00Z,2016-03-18T22:00:00-03:00,2016-03-19T02:00:00Z,2016-03-18T23:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-19T01:00:00Z,2016-03-18T22:00:00-03:00,2016-03-19T02:00:00Z,2016-03-18T23:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-19T02:00:00Z,2016-03-18T23:00:00-03:00,2016-03-19T03:00:00Z,2016-03-19T00:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-19T02:00:00Z,2016-03-18T23:00:00-03:00,2016-03-19T03:00:00Z,2016-03-19T00:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T00:00:00Z,2016-03-29T21:00:00-03:00,2016-03-30T01:00:00Z,2016-03-29T22:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T00:00:00Z,2016-03-29T21:00:00-03:00,2016-03-30T01:00:00Z,2016-03-29T22:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T01:00:00Z,2016-03-29T22:00:00-03:00,2016-03-30T02:00:00Z,2016-03-29T23:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T01:00:00Z,2016-03-29T22:00:00-03:00,2016-03-30T02:00:00Z,2016-03-29T23:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T02:00:00Z,2016-03-29T23:00:00-03:00,2016-03-30T03:00:00Z,2016-03-30T00:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T02:00:00Z,2016-03-29T23:00:00-03:00,2016-03-30T03:00:00Z,2016-03-30T00:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T03:00:00Z,2016-03-30T00:00:00-03:00,2016-03-30T04:00:00Z,2016-03-30T01:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T03:00:00Z,2016-03-30T00:00:00-03:00,2016-03-30T04:00:00Z,2016-03-30T01:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T04:00:00Z,2016-03-30T01:00:00-03:00,2016-03-30T05:00:00Z,2016-03-30T02:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T04:00:00Z,2016-03-30T01:00:00-03:00,2016-03-30T05:00:00Z,2016-03-30T02:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T05:00:00Z,2016-03-30T02:00:00-03:00,2016-03-30T06:00:00Z,2016-03-30T03:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T05:00:00Z,2016-03-30T02:00:00-03:00,2016-03-30T06:00:00Z,2016-03-30T03:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T06:00:00Z,2016-03-30T03:00:00-03:00,2016-03-30T07:00:00Z,2016-03-30T04:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T06:00:00Z,2016-03-30T03:00:00-03:00,2016-03-30T07:00:00Z,2016-03-30T04:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T07:00:00Z,2016-03-30T04:00:00-03:00,2016-03-30T08:00:00Z,2016-03-30T05:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T07:00:00Z,2016-03-30T04:00:00-03:00,2016-03-30T08:00:00Z,2016-03-30T05:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T08:00:00Z,2016-03-30T05:00:00-03:00,2016-03-30T09:00:00Z,2016-03-30T06:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T08:00:00Z,2016-03-30T05:00:00-03:00,2016-03-30T09:00:00Z,2016-03-30T06:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T09:00:00Z,2016-03-30T06:00:00-03:00,2016-03-30T10:00:00Z,2016-03-30T07:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T09:00:00Z,2016-03-30T06:00:00-03:00,2016-03-30T10:00:00Z,2016-03-30T07:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T10:00:00Z,2016-03-30T07:00:00-03:00,2016-03-30T11:00:00Z,2016-03-30T08:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T10:00:00Z,2016-03-30T07:00:00-03:00,2016-03-30T11:00:00Z,2016-03-30T08:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T11:00:00Z,2016-03-30T08:00:00-03:00,2016-03-30T12:00:00Z,2016-03-30T09:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T11:00:00Z,2016-03-30T08:00:00-03:00,2016-03-30T12:00:00Z,2016-03-30T09:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T12:00:00Z,2016-03-30T09:00:00-03:00,2016-03-30T13:00:00Z,2016-03-30T10:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T12:00:00Z,2016-03-30T09:00:00-03:00,2016-03-30T13:00:00Z,2016-03-30T10:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T13:00:00Z,2016-03-30T10:00:00-03:00,2016-03-30T14:00:00Z,2016-03-30T11:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T13:00:00Z,2016-03-30T10:00:00-03:00,2016-03-30T14:00:00Z,2016-03-30T11:00:00-03:00
0.0,,,False,6,so2,µg/m³,,raw,01:00:00,2016-03-30T14:00:00Z,2016-03-30T11:00:00-03:00,2016-03-30T15:00:00Z,2016-03-30T12:00:00-03:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-03-30T14:00:00Z,2016-03-30T11:00:00-03:00,2016-03-30T15:00:00Z,2016-03-30T12:00:00-03:00
