value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
11.3,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-02T17:30:00Z,2016-11-02T23:00:00+05:30,2016-11-02T18:30:00Z,2016-11-03T00:00:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-02T18:15:00Z,2016-11-02T23:45:00+05:30,2016-11-02T18:30:00Z,2016-11-03T00:00:00+05:30
8.6,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T10:45:00Z,2016-11-03T16:15:00+05:30,2016-11-03T11:45:00Z,2016-11-03T17:15:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T11:30:00Z,2016-11-03T17:00:00+05:30,2016-11-03T11:45:00Z,2016-11-03T17:15:00+05:30
8.6,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T11:00:00Z,2016-11-03T16:30:00+05:30,2016-11-03T12:00:00Z,2016-11-03T17:30:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T11:45:00Z,2016-11-03T17:15:00+05:30,2016-11-03T12:00:00Z,2016-11-03T17:30:00+05:30
9.3,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T11:15:00Z,2016-11-03T16:45:00+05:30,2016-11-03T12:15:00Z,2016-11-03T17:45:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T12:00:00Z,2016-11-03T17:30:00+05:30,2016-11-03T12:15:00Z,2016-11-03T17:45:00+05:30
10.6,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T11:30:00Z,2016-11-03T17:00:00+05:30,2016-11-03T12:30:00Z,2016-11-03T18:00:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T12:15:00Z,2016-11-03T17:45:00+05:30,2016-11-03T12:30:00Z,2016-11-03T18:00:00+05:30
8.6,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T11:45:00Z,2016-11-03T17:15:00+05:30,2016-11-03T12:45:00Z,2016-11-03T18:15:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T12:30:00Z,2016-11-03T18:00:00+05:30,2016-11-03T12:45:00Z,2016-11-03T18:15:00+05:30
8.0,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T12:00:00Z,2016-11-03T17:30:00+05:30,2016-11-03T13:00:00Z,2016-11-03T18:30:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T12:45:00Z,2016-11-03T18:15:00+05:30,2016-11-03T13:00:00Z,2016-11-03T18:30:00+05:30
8.5,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T12:15:00Z,2016-11-03T17:45:00+05:30,2016-11-03T13:15:00Z,2016-11-03T18:45:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T13:00:00Z,2016-11-03T18:30:00+05:30,2016-11-03T13:15:00Z,2016-11-03T18:45:00+05:30
8.7,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T12:30:00Z,2016-11-03T18:00:00+05:30,2016-11-03T13:30:00Z,2016-11-03T19:00:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T13:15:00Z,2016-11-03T18:45:00+05:30,2016-11-03T13:30:00Z,2016-11-03T19:00:00+05:30
7.5,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T12:45:00Z,2016-11-03T18:15:00+05:30,2016-11-03T13:45:00Z,2016-11-03T19:15:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T13:30:00Z,2016-11-03T19:00:00+05:30,2016-11-03T13:45:00Z,2016-11-03T19:15:00+05:30
5.7,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T13:00:00Z,2016-11-03T18:30:00+05:30,2016-11-03T14:00:00Z,2016-11-03T19:30:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T13:45:00Z,2016-11-03T19:15:00+05:30,2016-11-03T14:00:00Z,2016-11-03T19:30:00+05:30
6.2,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T13:15:00Z,2016-11-03T18:45:00+05:30,2016-11-03T14:15:00Z,2016-11-03T19:45:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T14:00:00Z,2016-11-03T19:30:00+05:30,2016-11-03T14:15:00Z,2016-11-03T19:45:00+05:30
7.8,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T13:30:00Z,2016-11-03T19:00:00+05:30,2016-11-03T14:30:00Z,2016-11-03T20:00:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T14:15:00Z,2016-11-03T19:45:00+05:30,2016-11-03T14:30:00Z,2016-11-03T20:00:00+05:30
8.6,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T13:45:00Z,2016-11-03T19:15:00+05:30,2016-11-03T14:45:00Z,2016-11-03T20:15:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T14:30:00Z,2016-11-03T20:00:00+05:30,2016-11-03T14:45:00Z,2016-11-03T20:15:00+05:30
9.0,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T14:00:00Z,2016-11-03T19:30:00+05:30,2016-11-03T15:00:00Z,2016-11-03T20:30:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T14:45:00Z,2016-11-03T20:15:00+05:30,2016-11-03T15:00:00Z,2016-11-03T20:30:00+05:30
8.8,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T14:15:00Z,2016-11-03T19:45:00+05:30,2016-11-03T15:15:00Z,2016-11-03T20:45:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T15:00:00Z,2016-11-03T20:30:00+05:30,2016-11-03T15:15:00Z,2016-11-03T20:45:00+05:30
9.4,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T14:30:00Z,2016-11-03T20:00:00+05:30,2016-11-03T15:30:00Z,2016-11-03T21:00:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T15:15:00Z,2016-11-03T20:45:00+05:30,2016-11-03T15:30:00Z,2016-11-03T21:00:00+05:30
10.2,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T14:45:00Z,2016-11-03T20:15:00+05:30,2016-11-03T15:45:00Z,2016-11-03T21:15:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T15:30:00Z,2016-11-03T21:00:00+05:30,2016-11-03T15:45:00Z,2016-11-03T21:15:00+05:30
8.1,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T15:00:00Z,2016-11-03T20:30:00+05:30,2016-11-03T16:00:00Z,2016-11-03T21:30:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T15:45:00Z,2016-11-03T21:15:00+05:30,2016-11-03T16:00:00Z,2016-11-03T21:30:00+05:30
9.7,,,False,5,no2,µg/m³,,raw,01:00:00,2016-11-03T15:15:00Z,2016-11-03T20:45:00+05:30,2016-11-03T16:15:00Z,2016-11-03T21:45:00+05:30,1,01:00:00,1,00:15:00,100.0,0.0,2016-11-03T16:00:00Z,2016-11-03T21:30:00+05:30,2016-11-03T16:15:00Z,2016-11-03T21:45:00+05:30
