value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
26.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T06:00:00Z,2016-02-16T14:00:00+08:00,2016-02-16T07:00:00Z,2016-02-16T15:00:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T06:00:00Z,2016-02-16T14:00:00+08:00,2016-02-16T07:00:00Z,2016-02-16T15:00:00+08:00
15.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T06:30:00Z,2016-02-16T14:30:00+08:00,2016-02-16T07:30:00Z,2016-02-16T15:30:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T06:30:00Z,2016-02-16T14:30:00+08:00,2016-02-16T07:30:00Z,2016-02-16T15:30:00+08:00
16.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T07:00:00Z,2016-02-16T15:00:00+08:00,2016-02-16T08:00:00Z,2016-02-16T16:00:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T07:00:00Z,2016-02-16T15:00:00+08:00,2016-02-16T08:00:00Z,2016-02-16T16:00:00+08:00
23.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T07:30:00Z,2016-02-16T15:30:00+08:00,2016-02-16T08:30:00Z,2016-02-16T16:30:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T07:30:00Z,2016-02-16T15:30:00+08:00,2016-02-16T08:30:00Z,2016-02-16T16:30:00+08:00
20.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T08:00:00Z,2016-02-16T16:00:00+08:00,2016-02-16T09:00:00Z,2016-02-16T17:00:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T08:00:00Z,2016-02-16T16:00:00+08:00,2016-02-16T09:00:00Z,2016-02-16T17:00:00+08:00
16.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T08:30:00Z,2016-02-16T16:30:00+08:00,2016-02-16T09:30:00Z,2016-02-16T17:30:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T08:30:00Z,2016-02-16T16:30:00+08:00,2016-02-16T09:30:00Z,2016-02-16T17:30:00+08:00
14.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T09:00:00Z,2016-02-16T17:00:00+08:00,2016-02-16T10:00:00Z,2016-02-16T18:00:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T09:00:00Z,2016-02-16T17:00:00+08:00,2016-02-16T10:00:00Z,2016-02-16T18:00:00+08:00
10.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T09:30:00Z,2016-02-16T17:30:00+08:00,2016-02-16T10:30:00Z,2016-02-16T18:30:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T09:30:00Z,2016-02-16T17:30:00+08:00,2016-02-16T10:30:00Z,2016-02-16T18:30:00+08:00
10.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T10:00:00Z,2016-02-16T18:00:00+08:00,2016-02-16T11:00:00Z,2016-02-16T19:00:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T10:00:00Z,2016-02-16T18:00:00+08:00,2016-02-16T11:00:00Z,2016-02-16T19:00:00+08:00
8.0,,,False,3,o3,µg/m³,,raw,01:00:00,2016-02-16T10:30:00Z,2016-02-16T18:30:00+08:00,2016-02-16T11:30:00Z,2016-02-16T19:30:00+08:00,1,01:00:00,1,01:00:00,100.0,100.0,2016-02-16T10:30:00Z,2016-02-16T18:30:00+08:00,2016-02-16T11:30:00Z,2016-02-16T19:30:00+08:00
